File;words_p_sen;letters_p_word;%adjective;%conjunction;%determiner;%noun;%pronoun;%adverb;%preposition;%verb;adjective_p_sen;conjunction_p_sen;determiner_p_sen;noun_p_sen;pronoun_p_sen;adverb_p_sen;preposition_p_sen;verb_p_sen;main_verbs/total_verbs;words_diversity;main_verbs_per_sen;Difficulty
Cervantes/CX_text7.txt;31,328125;4,33216957606;0,0651906519065;0,0645756457565;0,19557195572;0,19741697417;0,0535055350554;0,0356703567036;0,170356703567;0,0731857318573;1,65625;1,640625;4,96875;5,015625;1,359375;0,90625;4,328125;1,859375;0,680672268908;13,796875;1,265625;C
Cervantes/CX_text8.txt;11,5727272727;3,80557737628;0,0343866171004;0,0492565055762;0,139405204461;0,141728624535;0,10873605948;0,067843866171;0,10687732342;0,166821561338;0,336363636364;0,481818181818;1,36363636364;1,38636363636;1,06363636364;0,663636363636;1,04545454545;1,63181818182;0,788300835655;3,85454545455;1,28636363636;C
Cervantes/CX_text9.txt;21,1388888889;4,58475689882;0,092084006462;0,0662358642973;0,179321486268;0,184168012924;0,0516962843296;0,0339256865913;0,179321486268;0,0662358642973;1,58333333333;1,13888888889;3,08333333333;3,16666666667;0,888888888889;0,583333333333;3,08333333333;1,13888888889;0,682926829268;10,3888888889;0,777777777778;C
Cervantes examenes/A1_1.txt;15,125;3,75619834711;0,0446428571429;0,0669642857143;0,174107142857;0,214285714286;0,0357142857143;0,0803571428571;0,138392857143;0,102678571429;0,625;0,9375;2,4375;3,0;0,5;1,125;1,9375;1,4375;0,869565217391;8,5625;1,25;A
Cervantes examenes/A1_10.txt;10,625;4,47450980392;0,0820512820513;0,0410256410256;0,148717948718;0,215384615385;0,025641025641;0,0102564102564;0,2;0,0410256410256;0,666666666667;0,333333333333;1,20833333333;1,75;0,208333333333;0,0833333333333;1,625;0,333333333333;1,0;7,0;0,333333333333;A
Cervantes examenes/A1_11.txt;12,1470588235;4,13317191283;0,0293255131965;0,0527859237537;0,120234604106;0,304985337243;0,00879765395894;0,0205278592375;0,199413489736;0,0263929618768;0,294117647059;0,529411764706;1,20588235294;3,05882352941;0,0882352941176;0,205882352941;2,0;0,264705882353;0,888888888889;5,41176470588;0,235294117647;A
Cervantes examenes/A1_12.txt;21,1;3,30331753555;0,0352112676056;0,0;0,0492957746479;0,154929577465;0,0;0,00704225352113;0,359154929577;0,0211267605634;0,5;0,0;0,7;2,2;0,0;0,1;5,1;0,3;1,0;8,4;0,3;A
Cervantes examenes/A1_2.txt;14,7;4,18367346939;0,0413223140496;0,0165289256198;0,140495867769;0,214876033058;0,0165289256198;0,0661157024793;0,173553719008;0,107438016529;0,5;0,2;1,7;2,6;0,2;0,8;2,1;1,3;0,769230769231;9,5;1,0;A
Cervantes examenes/A1_3.txt;14,5714285714;4,52205882353;0,0751445086705;0,0520231213873;0,14450867052;0,21387283237;0,028901734104;0,0606936416185;0,161849710983;0,106936416185;0,928571428571;0,642857142857;1,78571428571;2,64285714286;0,357142857143;0,75;2,0;1,32142857143;0,837837837838;7,96428571429;1,10714285714;A
Cervantes examenes/A1_5.txt;11,9090909091;3,89312977099;0,0263157894737;0,0438596491228;0,105263157895;0,184210526316;0,00877192982456;0,0350877192982;0,201754385965;0,184210526316;0,272727272727;0,454545454545;1,09090909091;1,90909090909;0,0909090909091;0,363636363636;2,09090909091;1,90909090909;1,0;8,18181818182;1,90909090909;A
Cervantes examenes/A1_6.txt;8,42857142857;4,67796610169;0,027027027027;0,027027027027;0,189189189189;0,216216216216;0,0;0,0;0,297297297297;0,027027027027;0,142857142857;0,142857142857;1,0;1,14285714286;0,0;0,0;1,57142857143;0,142857142857;1,0;6,57142857143;0,142857142857;A
Cervantes examenes/A1_7.txt;14,7777777778;4,33458646617;0,0523560209424;0,0157068062827;0,0314136125654;0,235602094241;0,0523560209424;0,00523560209424;0,0890052356021;0,0261780104712;0,555555555556;0,166666666667;0,333333333333;2,5;0,555555555556;0,0555555555556;0,944444444444;0,277777777778;1,0;7,05555555556;0,277777777778;A
Cervantes examenes/A1_8.txt;26,3333333333;4,67088607595;0,0735294117647;0,0588235294118;0,176470588235;0,25;0,0147058823529;0,0147058823529;0,176470588235;0,161764705882;1,66666666667;1,33333333333;4,0;5,66666666667;0,333333333333;0,333333333333;4,0;3,66666666667;1,0;18,3333333333;3,66666666667;A
Cervantes examenes/A1_9.txt;11,5;3,66183574879;0,0558375634518;0,0812182741117;0,157360406091;0,192893401015;0,0609137055838;0,0507614213198;0,116751269036;0,142131979695;0,611111111111;0,888888888889;1,72222222222;2,11111111111;0,666666666667;0,555555555556;1,27777777778;1,55555555556;0,785714285714;6,16666666667;1,22222222222;A
Cervantes examenes/A2_1.txt;11,5882352941;4,48223350254;0,0149253731343;0,00746268656716;0,15671641791;0,15671641791;0,0597014925373;0,044776119403;0,238805970149;0,044776119403;0,117647058824;0,0588235294118;1,23529411765;1,23529411765;0,470588235294;0,352941176471;1,88235294118;0,352941176471;0,833333333333;8,05882352941;0,294117647059;A
Cervantes examenes/A2_2.txt;12,5416666667;3,79069767442;0,032967032967;0,0549450549451;0,153846153846;0,14652014652;0,113553113553;0,0732600732601;0,113553113553;0,18315018315;0,375;0,625;1,75;1,66666666667;1,29166666667;0,833333333333;1,29166666667;2,08333333333;0,82;7,08333333333;1,70833333333;A
Cervantes examenes/A2_3.txt;15,5555555556;4,40714285714;0,0470085470085;0,0320512820513;0,17094017094;0,226495726496;0,034188034188;0,0235042735043;0,211538461538;0,100427350427;0,611111111111;0,416666666667;2,22222222222;2,94444444444;0,444444444444;0,305555555556;2,75;1,30555555556;0,851063829787;8,55555555556;1,11111111111;A
Cervantes examenes/A2_4.txt;7,97916666667;4,71279373368;0,101639344262;0,0229508196721;0,0622950819672;0,239344262295;0,0262295081967;0,00983606557377;0,190163934426;0,0983606557377;0,645833333333;0,145833333333;0,395833333333;1,52083333333;0,166666666667;0,0625;1,20833333333;0,625;0,8;4,25;0,5;A
Cervantes examenes/A2_5.txt;26,0588235294;4,46501128668;0,0703883495146;0,0436893203883;0,196601941748;0,27427184466;0,0339805825243;0,0145631067961;0,169902912621;0,0679611650485;1,70588235294;1,05882352941;4,76470588235;6,64705882353;0,823529411765;0,352941176471;4,11764705882;1,64705882353;0,642857142857;12,6470588235;1,05882352941;A
Cervantes examenes/A2_6.txt;15,5192307692;4,4907063197;0,0576323987539;0,0623052959502;0,138629283489;0,185358255452;0,0467289719626;0,0264797507788;0,151090342679;0,147975077882;0,711538461538;0,769230769231;1,71153846154;2,28846153846;0,576923076923;0,326923076923;1,86538461538;1,82692307692;0,926315789474;7,73076923077;1,69230769231;A
